icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
ae0d33,,United States,1784797232.0,1784797257,139.3935,35.513,121.92,False,6.26,9.46,0.0,,152.4,,False,0,2026-07-23 09:04:03.321935
86d5b6,ANA222  ,Japan,1784797434.0,1784797434,17.9224,59.6622,114.3,False,88.39,10.39,12.68,,114.3,,False,0,2026-07-23 09:04:03.321935
86ced2,ANA819  ,Japan,1784797435.0,1784797435,140.4417,35.6728,1165.86,False,103.95,150.01,4.55,,1219.2,3607,False,0,2026-07-23 09:04:03.321935
344487,AEA26BU ,Spain,,1784797415,,,,False,3.09,230.62,,,,,False,0,2026-07-23 09:04:03.321935
85188c,JAL520  ,Japan,1784797230.0,1784797273,141.2238,39.8026,10965.18,False,244.98,190.65,0.0,,11704.32,,False,0,2026-07-23 09:04:03.321935
758339,PAL731  ,Philippines,1784797435.0,1784797435,118.9237,13.9858,11163.3,False,243.83,96.42,-5.2,,11948.16,,False,0,2026-07-23 09:04:03.321935
4400f3,EJU38HV ,Austria,1784797434.0,1784797435,-7.4926,42.7787,11582.4,False,270.09,31.84,0.0,,12161.52,5437,False,0,2026-07-23 09:04:03.321935
344481,IBE0408 ,Spain,1784797435.0,1784797435,1.628,41.0549,4671.06,False,168.23,270.53,11.05,,5059.68,1000,False,0,2026-07-23 09:04:03.321935
485993,PHKFY   ,Kingdom of the Netherlands,1784797435.0,1784797435,6.6368,53.1184,274.32,False,44.67,51.55,-0.65,,381.0,7000,False,0,2026-07-23 09:04:03.321935
485992,PHKFX   ,Kingdom of the Netherlands,1784797435.0,1784797435,6.6506,53.262,403.86,False,56.13,267.37,0.33,,510.54,7000,False,0,2026-07-23 09:04:03.321935
49530a,TAP552N ,Portugal,1784797434.0,1784797434,-1.608,42.5787,10355.58,False,249.03,77.72,0.0,,10949.94,5472,False,0,2026-07-23 09:04:03.321935
49530c,TAP254  ,Portugal,1784797434.0,1784797434,-11.6506,39.1845,11239.5,False,264.68,108.47,-4.88,,11856.72,3374,False,0,2026-07-23 09:04:03.321935
49530d,TAP6MS  ,Portugal,1784797435.0,1784797435,-4.1272,44.1032,10980.42,False,246.65,24.0,0.0,,11544.3,5473,False,0,2026-07-23 09:04:03.321935
4400ec,EJU18VF ,Austria,1784797435.0,1784797435,-4.3093,40.3156,11887.2,False,210.47,280.71,0.0,,12595.86,0462,False,0,2026-07-23 09:04:03.321935
e0b254,ARG1488 ,Argentina,1784797435.0,1784797435,-61.5316,-30.412,11582.4,False,220.91,327.46,0.0,,11795.76,,False,0,2026-07-23 09:04:03.321935
a39d9b,DAL2445 ,United States,1784797431.0,1784797431,-73.8637,40.7714,,True,0.06,132.19,,,,6715,False,0,2026-07-23 09:04:03.321935
471f9a,WZZ3BT  ,Hungary,1784797434.0,1784797435,18.3658,44.545,10668.0,False,246.14,145.65,0.0,,11026.14,7621,False,0,2026-07-23 09:04:03.321935
471f9e,WZZ59   ,Hungary,1784797434.0,1784797434,23.2706,42.9615,3718.56,False,162.9,343.11,12.68,,3848.1,,False,0,2026-07-23 09:04:03.321935
e48ba8,TAM8147 ,Brazil,1784797434.0,1784797435,-8.9783,38.8565,1463.04,False,147.08,148.59,10.4,,1630.68,,False,0,2026-07-23 09:04:03.321935
4520fb,GPX700  ,Bulgaria,1784797425.0,1784797429,20.3306,42.5186,6438.9,False,192.51,248.85,13.0,,6690.36,,False,0,2026-07-23 09:04:03.321935
392035,FGIBV   ,France,1784797152.0,1784797155,5.904,45.6353,1493.52,False,53.47,172.26,-14.96,,1645.92,7073,False,0,2026-07-23 09:04:03.321935
86d5e5,APJ112  ,Japan,1784797434.0,1784797435,134.2294,34.4154,3390.9,False,146.9,149.48,0.33,,3642.36,1771,False,0,2026-07-23 09:04:03.321935
8014af,IGO19HP ,India,1784797434.0,1784797435,76.8586,27.8351,8343.9,False,221.42,187.21,3.58,,8862.06,,False,0,2026-07-23 09:04:03.321935
a65408,AAL2156 ,United States,1784797434.0,1784797434,-82.5873,41.8498,10058.4,False,275.41,94.07,0.0,,10363.2,6152,False,0,2026-07-23 09:04:03.321935
398cfc,FJSFK   ,France,1784797431.0,1784797431,1.2934,47.6131,327.66,False,37.73,95.48,-0.33,,,,False,0,2026-07-23 09:04:03.321935
e49ece,PSMDE   ,Brazil,1784797434.0,1784797435,-40.7271,-19.9623,5836.92,False,131.78,289.14,6.83,,6187.44,,False,0,2026-07-23 09:04:03.321935
495306,TAP212  ,Portugal,,1784797434,,,10972.8,False,250.3,103.55,-0.33,,11399.52,3336,False,0,2026-07-23 09:04:03.321935
471f6f,WMT99W  ,Hungary,1784797434.0,1784797435,7.7438,43.4012,2369.82,False,134.52,273.51,-4.88,,2537.46,4155,False,0,2026-07-23 09:04:03.321935
516091,MNE151  ,Montenegro,1784797435.0,1784797435,20.1617,44.7561,1600.2,False,127.42,222.71,7.15,,1722.12,,False,0,2026-07-23 09:04:03.321935
a33afd,AAL2654 ,United States,1784797435.0,1784797435,-88.3944,28.4935,11277.6,False,231.06,109.65,0.0,,12016.74,2656,False,0,2026-07-23 09:04:03.321935
495308,TAP7AB  ,Portugal,1784797434.0,1784797435,-0.7763,46.9885,10972.8,False,227.07,46.47,0.33,,11498.58,5472,False,0,2026-07-23 09:04:03.321935
abfac6,SWA173  ,United States,1784797435.0,1784797435,-123.8552,51.2839,10668.0,False,240.27,121.78,0.0,,11109.96,,False,0,2026-07-23 09:04:03.321935
8014bf,VTRRI   ,India,1784797434.0,1784797435,72.5635,19.1852,274.32,False,75.67,101.77,-0.33,,106.68,,False,0,2026-07-23 09:04:03.321935
ac21af,,United States,1784797150.0,1784797157,8.5747,50.0286,,True,1.29,64.69,,,,,False,0,2026-07-23 09:04:03.321935
e49ed5,,Brazil,1784797423.0,1784797423,-46.6592,-23.625,,True,0.64,146.25,,,,,False,0,2026-07-23 09:04:03.321935
495303,TAP228  ,Portugal,1784797433.0,1784797435,-11.3253,41.9906,10561.32,False,236.84,104.85,-5.53,,11033.76,6541,False,0,2026-07-23 09:04:03.321935
8014d0,AIC5RQ  ,India,1784797199.0,1784797206,73.9774,19.6884,8351.52,False,227.22,79.3,3.9,,8816.34,,False,0,2026-07-23 09:04:03.321935
3b7b94,DRAGO67 ,France,1784797430.0,1784797432,7.3577,48.5289,449.58,False,60.56,260.22,0.33,,563.88,,False,0,2026-07-23 09:04:03.321935
aa927a,,United States,1784797322.0,1784797322,9.2626,45.4534,,True,1.29,244.69,,,,,False,0,2026-07-23 09:04:03.321935
8014ce,IGO612K ,India,1784797434.0,1784797434,72.4414,19.6845,5775.96,False,154.31,175.41,-2.93,,6004.56,,False,0,2026-07-23 09:04:03.321935
471f7a,WMT3SH  ,Hungary,1784797434.0,1784797434,18.5083,42.2438,8168.64,False,214.86,127.8,-6.18,,8526.78,3742,False,0,2026-07-23 09:04:03.321935
7c499c,PE316   ,Australia,1784797435.0,1784797435,151.5786,-33.2444,3985.26,False,133.67,26.27,-0.65,,4076.7,1322,False,0,2026-07-23 09:04:03.321935
3c6746,DLH890  ,Germany,1784797434.0,1784797435,10.8814,51.5072,10447.02,False,210.98,38.27,3.58,,10607.04,1000,False,0,2026-07-23 09:04:03.321935
8a03b2,CTV922  ,Indonesia,1784797434.0,1784797434,101.1205,2.0051,10363.2,False,237.33,300.62,0.0,,11041.38,2451,False,0,2026-07-23 09:04:03.321935
4a2022,HLJ4AE  ,Romania,1784797435.0,1784797435,12.9637,40.9908,10972.8,False,229.22,14.69,-0.33,,11506.2,6147,False,0,2026-07-23 09:04:03.321935
3c6745,DLH8PK  ,Germany,1784797336.0,1784797337,8.5287,50.0347,,True,5.66,247.5,,,,1000,False,0,2026-07-23 09:04:03.321935
471f66,WMT6BD  ,Hungary,1784797435.0,1784797435,15.5363,45.0842,11277.6,False,267.37,134.92,0.33,,11597.64,0115,False,0,2026-07-23 09:04:03.321935
471f67,WMT1XN  ,Hungary,1784797435.0,1784797435,16.6146,41.7423,11590.02,False,201.19,292.24,0.0,,12047.22,,False,0,2026-07-23 09:04:03.321935
7c6a8c,VOZ341  ,Australia,1784797435.0,1784797435,149.2339,-32.9596,11879.58,False,274.11,37.45,0.33,,12161.52,1332,False,0,2026-07-23 09:04:03.321935
3c6749,DLH6YY  ,Germany,1784797435.0,1784797435,8.8128,50.112,1196.34,False,92.12,249.74,-5.85,,1325.88,1000,False,0,2026-07-23 09:04:03.321935
4a2023,HLJ5BC  ,Romania,1784797434.0,1784797434,11.2792,37.8548,9136.38,False,244.95,28.61,3.25,,9715.5,6151,False,0,2026-07-23 09:04:03.321935
408087,LOG82HT ,United Kingdom,1784797435.0,1784797435,-3.2115,56.682,4267.2,False,136.58,218.42,-0.33,,4495.8,4742,False,0,2026-07-23 09:04:03.321935
a9178d,UAL966  ,United States,1784797435.0,1784797435,12.4285,42.5546,11277.6,False,276.83,117.8,0.0,,11727.18,2225,False,0,2026-07-23 09:04:03.321935
471f64,WMT2GJ  ,Hungary,1784797435.0,1784797435,22.9574,47.3468,10355.58,False,220.16,326.05,0.0,,10576.56,1000,False,0,2026-07-23 09:04:03.321935
471f62,WMT6943 ,Hungary,1784797434.0,1784797434,11.8386,48.1431,10668.0,False,257.78,137.43,0.0,,10896.6,3164,False,0,2026-07-23 09:04:03.321935
408088,GHNEY   ,United Kingdom,1784797434.0,1784797434,10.1665,42.5627,12192.0,False,227.71,329.15,-0.33,,12702.54,0204,False,0,2026-07-23 09:04:03.321935
acd2be,SWA1501 ,United States,1784797435.0,1784797435,-80.1508,38.5378,11277.6,False,278.09,94.35,0.0,,11833.86,1420,False,0,2026-07-23 09:04:03.321935
3d37be,DETJA   ,Germany,1784797435.0,1784797435,13.3617,51.6645,853.44,False,64.39,82.19,-0.65,,929.64,4210,False,0,2026-07-23 09:04:03.321935
344449,IBE09PZ ,Spain,1784797434.0,1784797435,14.1831,43.6613,11582.4,False,256.19,103.12,0.0,,12009.12,1000,False,0,2026-07-23 09:04:03.321935
4400c8,EJU97KM ,Austria,1784797435.0,1784797435,2.3553,48.7296,,True,3.86,196.88,,,,,False,0,2026-07-23 09:04:03.321935
3c6742,DLH179  ,Germany,1784797435.0,1784797435,12.7949,52.0319,4229.1,False,207.12,233.59,9.75,,4312.92,1000,False,0,2026-07-23 09:04:03.321935
3c6741,DLH6EN  ,Germany,1784797435.0,1784797435,9.2535,50.2197,2240.28,False,150.4,218.75,-7.48,,2385.06,0753,False,0,2026-07-23 09:04:03.321935
8a03a6,GIA960  ,Indonesia,1784797363.0,1784797363,105.834,-5.5094,6484.62,False,198.78,301.35,8.45,,5059.68,2444,False,0,2026-07-23 09:04:03.321935
a2f9b3,FDX1447 ,United States,1784797435.0,1784797435,-87.9749,41.9689,335.28,False,77.17,89.62,-3.9,,381.0,1624,False,0,2026-07-23 09:04:03.321935
3c6757,DLH249  ,Germany,1784797416.0,1784797429,8.7153,45.6252,,True,0.0,168.75,,,,,False,0,2026-07-23 09:04:03.321935
471f78,WMT6320 ,Hungary,1784797434.0,1784797434,29.0757,40.4731,10675.62,False,239.89,157.56,0.33,,11140.44,4260,False,0,2026-07-23 09:04:03.321935
3c6754,DLH6RK  ,Germany,1784797434.0,1784797435,9.2138,47.4527,10058.4,False,252.07,149.46,0.0,,10378.44,1000,False,0,2026-07-23 09:04:03.321935
e4936a,AZU2888 ,Brazil,1784797434.0,1784797434,-49.8206,-27.0251,11879.58,False,224.5,28.91,0.0,,12192.0,,False,0,2026-07-23 09:04:03.321935
3c6759,DLH2574 ,Germany,1784797434.0,1784797435,11.9066,47.2636,7231.38,False,231.51,187.66,7.8,,7482.84,1000,False,0,2026-07-23 09:04:03.321935
471f71,WMT931  ,Hungary,1784797434.0,1784797435,-2.0011,38.5693,10363.2,False,261.66,72.85,0.0,,11033.76,1445,False,0,2026-07-23 09:04:03.321935
471f70,WMT7QH  ,Hungary,1784797434.0,1784797435,19.9102,46.7694,10668.0,False,254.8,121.12,0.0,,10896.6,1000,False,0,2026-07-23 09:04:03.321935
aae270,MTN8387 ,United States,1784797434.0,1784797435,-80.784,33.0571,3276.6,False,148.69,124.57,-6.18,,3451.86,1511,False,0,2026-07-23 09:04:03.321935
4786e7,DOC33   ,Norway,1784797435.0,1784797435,5.5874,60.2129,617.22,False,41.7,177.88,5.85,,693.42,,False,0,2026-07-23 09:04:03.321935
739222,4XCDE   ,Israel,1784797433.0,1784797434,34.9426,32.7511,487.68,False,54.54,358.92,0.65,,464.82,5121,False,0,2026-07-23 09:04:03.321935
e48045,TAM3253 ,Brazil,1784797434.0,1784797434,-38.4759,-3.7917,563.88,False,101.34,105.31,13.0,,594.36,,False,0,2026-07-23 09:04:03.321935
343104,ECISV   ,Spain,1784797434.0,1784797435,3.1286,42.2069,3810.0,False,49.73,320.88,4.88,,4107.18,,False,0,2026-07-23 09:04:03.321935
471f5c,WMT775  ,Hungary,1784797435.0,1784797435,21.8733,46.8014,11277.6,False,254.16,76.3,0.0,,11544.3,0403,False,0,2026-07-23 09:04:03.321935
3c6753,DLH7AA  ,Germany,1784797435.0,1784797435,12.2842,50.0597,10340.34,False,248.58,85.97,4.88,,10485.12,1000,False,0,2026-07-23 09:04:03.321935
7809b2,CSN6153 ,China,1784797435.0,1784797435,113.9411,22.5168,2080.26,False,134.39,62.16,16.91,,2148.84,3150,False,0,2026-07-23 09:04:03.321935
3c5421,BCS6756 ,Germany,1784797435.0,1784797435,7.1161,48.3681,10363.2,False,247.24,155.41,-5.53,,10683.24,0540,False,0,2026-07-23 09:04:03.321935
51119a,MBU1TF  ,Estonia,1784797434.0,1784797434,9.9125,53.4276,2415.54,False,134.64,40.51,-9.1,,2514.6,5327,False,0,2026-07-23 09:04:03.321935
3c6751,DLH26C  ,Germany,1784797434.0,1784797435,5.7171,44.725,11269.98,False,234.78,190.99,0.0,,11780.52,1000,False,0,2026-07-23 09:04:03.321935
48d18f,SPWMP   ,Poland,1784797382.0,1784797382,21.241,50.6688,510.54,False,48.26,238.51,0.65,,518.16,,False,0,2026-07-23 09:04:03.321935
471f44,WMT4LW  ,Hungary,1784797435.0,1784797435,9.4353,47.6933,10660.38,False,252.89,97.83,0.0,,10957.56,1000,False,0,2026-07-23 09:04:03.321935
7809b9,CES5026 ,China,1784797416.0,1784797416,36.594,39.8286,11277.6,False,281.98,99.87,0.0,,11955.78,5171,False,0,2026-07-23 09:04:03.321935
7809ab,,China,1784797147.0,1784797147,114.5726,41.7434,11003.28,False,226.0,275.88,0.0,,11521.44,,False,0,2026-07-23 09:04:03.321935
3c675a,DLH9911 ,Germany,1784797435.0,1784797435,12.013,51.7176,8534.4,False,200.06,231.89,0.0,,8663.94,1000,False,0,2026-07-23 09:04:03.321935
471f41,WZZ4QA  ,Hungary,1784797435.0,1784797435,34.1856,34.7092,10325.1,False,251.1,353.53,4.23,,11064.24,2231,False,0,2026-07-23 09:04:03.321935
408067,EXS9FE  ,United Kingdom,1784797435.0,1784797435,-1.7857,52.0113,11277.6,False,235.72,146.93,0.0,,11818.62,6474,False,0,2026-07-23 09:04:03.321935
3c674f,DLH6CF  ,Germany,1784797435.0,1784797435,8.6606,50.076,579.12,False,93.93,249.48,-5.85,,708.66,1000,False,0,2026-07-23 09:04:03.321935
8014fe,AKJ1940 ,India,1784797434.0,1784797434,76.5201,27.3904,6530.34,False,204.13,205.21,4.88,,6850.38,,False,0,2026-07-23 09:04:03.321935
3c674e,DLH1KK  ,Germany,1784797435.0,1784797435,11.6795,46.6807,10515.6,False,221.04,215.91,5.53,,10812.78,1000,False,0,2026-07-23 09:04:03.321935
a3918f,UPS942  ,United States,1784797435.0,1784797435,-106.9432,38.7705,10972.8,False,231.6,268.35,0.0,,11711.94,6601,False,0,2026-07-23 09:04:03.321935
e48014,TAM3673 ,Brazil,1784797435.0,1784797435,-40.6984,-19.1842,10972.8,False,210.51,206.88,0.0,,11582.4,,False,0,2026-07-23 09:04:03.321935
40804d,WUK5SR  ,United Kingdom,1784797343.0,1784797343,23.9409,37.9304,,True,6.43,126.56,,,,2710,False,0,2026-07-23 09:04:03.321935
c81ca7,ZKLJJ   ,New Zealand,1784797435.0,1784797435,172.5868,-43.5088,487.68,False,33.57,344.9,0.33,,480.06,,False,0,2026-07-23 09:04:03.321935
471f58,WMT6DY  ,Hungary,1784797426.0,1784797426,12.1393,45.6339,198.12,False,69.36,69.15,-3.9,,274.32,4151,False,0,2026-07-23 09:04:03.321935
408053,EZY23QM ,United Kingdom,1784797435.0,1784797435,-11.2886,36.3644,11277.6,False,211.16,198.17,0.0,,11986.26,2221,False,0,2026-07-23 09:04:03.321935
abb2fe,FDX5030 ,United States,1784797429.0,1784797434,29.0089,40.9241,1897.38,False,122.44,270.48,-1.3,,1973.58,,False,0,2026-07-23 09:04:03.321935
c07c7b,ACA364  ,Canada,1784797434.0,1784797434,-70.6481,47.1266,10668.0,False,243.65,105.68,0.33,,10858.5,2656,False,0,2026-07-23 09:04:03.321935
a7b13b,DAL407  ,United States,1784797434.0,1784797434,-107.7069,37.9586,11186.16,False,246.49,81.6,2.93,,11932.92,7661,False,0,2026-07-23 09:04:03.321935
34440a,VLG101P ,Spain,1784797435.0,1784797435,13.084,40.747,10363.2,False,194.28,273.34,0.0,,10919.46,,False,0,2026-07-23 09:04:03.321935
34440b,VLG24YL ,Spain,1784797281.0,1784797281,2.1026,41.2935,,True,6.17,137.81,,,,,False,0,2026-07-23 09:04:03.321935
471f3e,WMT223  ,Hungary,1784796872.0,1784797275,26.5654,47.3659,9319.26,False,442.43,137.59,-12.68,,9555.48,1000,False,0,2026-07-23 09:04:03.321935
471f3d,WZZ4    ,Hungary,1784797434.0,1784797435,8.4816,44.3571,10355.58,False,243.62,47.65,0.0,,10805.16,1000,False,0,2026-07-23 09:04:03.321935
40803b,GOBBI   ,United Kingdom,1784797434.0,1784797435,-3.0611,53.7959,213.36,False,29.88,357.04,-0.33,,358.14,,False,0,2026-07-23 09:04:03.321935
344416,IBS1656 ,Spain,1784797435.0,1784797435,-0.6788,39.7401,7315.2,False,191.06,292.15,0.0,,7871.46,1000,False,0,2026-07-23 09:04:03.321935
344417,IBE0869 ,Spain,1784797435.0,1784797435,16.6814,47.0945,10058.4,False,254.75,69.55,0.33,,10271.76,1000,False,0,2026-07-23 09:04:03.321935
3c4d4a,KLM90U  ,Germany,1784797435.0,1784797435,3.7143,52.8807,3947.16,False,195.78,165.23,-5.85,,4137.66,3421,False,0,2026-07-23 09:04:03.321935
0d0b92,VIV835  ,Mexico,1784797192.0,1784797230,-86.9305,11.3822,10972.8,False,226.87,303.44,0.0,,11689.08,,False,0,2026-07-23 09:04:03.321935
40803c,EXS48CL ,United Kingdom,1784797432.0,1784797432,4.345,39.8826,2506.98,False,144.62,1.63,10.73,,2689.86,5511,False,0,2026-07-23 09:04:03.321935
ada596,BVN8280 ,United States,1784797434.0,1784797434,-97.6294,30.1907,487.68,False,64.86,201.89,-2.6,,480.06,2310,False,0,2026-07-23 09:04:03.321935
3c6703,DLH447  ,Germany,1784797434.0,1784797434,7.5189,50.8922,6941.82,False,244.85,123.26,-11.38,,7178.04,2203,False,0,2026-07-23 09:04:03.321935
ada595,FDX1540 ,United States,1784797435.0,1784797435,-85.751,36.4773,11887.2,False,250.27,66.76,0.0,,12603.48,,False,0,2026-07-23 09:04:03.321935
3c6707,DLH453  ,Germany,1784797434.0,1784797434,-7.7325,57.2843,11887.2,False,258.6,121.41,0.0,,12405.36,,False,0,2026-07-23 09:04:03.321935
457c23,AFB602  ,Bulgaria,1784797407.0,1784797407,24.5754,43.527,1242.06,False,44.74,45.47,2.28,,1325.88,,False,0,2026-07-23 09:04:03.321935
a88d47,FFT1602 ,United States,1784797435.0,1784797435,-79.4987,38.072,10668.0,False,278.1,92.65,0.0,,11239.5,7367,False,0,2026-07-23 09:04:03.321935
344409,VLG80MM ,Spain,1784797435.0,1784797435,-0.327,44.6167,11277.6,False,217.52,208.38,-0.33,,11841.48,7673,False,0,2026-07-23 09:04:03.321935
7809e6,CSN6318 ,China,1784797435.0,1784797435,117.1349,40.4024,11003.28,False,200.64,199.78,0.0,,11582.4,,False,0,2026-07-23 09:04:03.321935
471f35,WZZ1031 ,Hungary,1784797435.0,1784797435,6.3338,50.2026,9281.16,False,226.52,111.03,6.18,,9585.96,0106,False,0,2026-07-23 09:04:03.321935
471f36,WMT6AL  ,Hungary,1784797435.0,1784797435,16.0051,48.8974,10660.38,False,251.26,123.56,0.0,,10789.92,3453,False,0,2026-07-23 09:04:03.321935
440cab,AUA33YZ ,Austria,1784797434.0,1784797434,7.0174,50.4278,11277.6,False,235.1,103.15,-0.33,,11612.88,4620,False,0,2026-07-23 09:04:03.321935
471f37,WMT7SS  ,Hungary,1784797241.0,1784797241,26.1591,44.5709,243.84,False,69.77,264.5,-3.25,,304.8,1000,False,0,2026-07-23 09:04:03.321935
7c492b,QFA11   ,Australia,1784797435.0,1784797435,153.0354,-34.1684,7101.84,False,260.15,72.39,7.15,,7162.8,1545,False,0,2026-07-23 09:04:03.321935
471f38,WZZ801  ,Hungary,1784797435.0,1784797435,20.9576,52.1684,175.26,False,84.01,295.0,12.03,,167.64,,False,0,2026-07-23 09:04:03.321935
3c6719,DLH4C   ,Germany,1784797434.0,1784797435,-6.9703,56.0333,11887.2,False,253.13,110.46,0.0,,12420.6,5262,False,0,2026-07-23 09:04:03.321935
801603,AIC9VJ  ,India,1784797434.0,1784797434,75.1228,27.2656,9311.64,False,234.3,24.93,-5.2,,9936.48,,False,0,2026-07-23 09:04:03.321935
801604,AXB1513 ,India,1784797435.0,1784797435,87.6566,26.0533,10393.68,False,252.03,259.06,4.88,,11064.24,0465,False,0,2026-07-23 09:04:03.321935
a5d1c6,UPS706  ,United States,1784797434.0,1784797434,-85.6517,38.0491,1821.18,False,141.52,134.26,13.98,,1859.28,,False,0,2026-07-23 09:04:03.321935
471f31,WZZ61GJ ,Hungary,1784797435.0,1784797435,25.4471,38.9861,10957.56,False,221.8,332.66,0.0,,11529.06,5404,False,0,2026-07-23 09:04:03.321935
801608,IGO56PK ,India,1784797435.0,1784797435,77.2365,25.8815,10363.2,False,239.86,355.82,0.0,,11071.86,,False,0,2026-07-23 09:04:03.321935
440cb1,EJU41KD ,Austria,1784797435.0,1784797435,-5.8681,37.0978,11582.4,False,241.69,14.42,0.0,,12329.16,6475,False,0,2026-07-23 09:04:03.321935
48d162,SPWLC   ,Poland,1784797313.0,1784797313,22.6574,51.2773,609.6,False,47.39,147.86,-2.93,,662.94,,False,0,2026-07-23 09:04:03.321935
0d1218,VIV771  ,Mexico,1784797434.0,1784797434,-85.9369,11.0587,10988.04,False,225.38,302.13,0.0,,11727.18,,False,0,2026-07-23 09:04:03.321935
459653,FXT42S  ,Denmark,1784797434.0,1784797434,5.5026,42.8659,6233.16,False,142.11,236.37,9.75,,6629.4,6756,False,0,2026-07-23 09:04:03.321935
471f02,WZZ2050 ,Hungary,1784797435.0,1784797435,7.5883,52.6777,11269.98,False,205.01,80.47,0.0,,11551.92,4645,False,0,2026-07-23 09:04:03.321935
48ca72,SPTUT   ,Poland,1784797434.0,1784797435,22.2293,50.1092,899.16,False,52.56,273.37,0.0,,1219.2,4151,False,0,2026-07-23 09:04:03.321935
471f01,WMT5HG  ,Hungary,1784797434.0,1784797435,22.2751,47.9802,10363.2,False,220.92,328.72,0.0,,10546.08,1000,False,0,2026-07-23 09:04:03.321935
40809c,GFTRO   ,United Kingdom,1784797435.0,1784797435,0.153,51.7187,60.96,False,33.82,193.19,3.9,,167.64,,False,0,2026-07-23 09:04:03.321935
40809b,,United Kingdom,1784797361.0,1784797361,1.2717,52.6759,-45.72,False,9.79,266.99,0.33,,,,False,0,2026-07-23 09:04:03.321935
0d120c,MXA1205 ,Mexico,1784797426.0,1784797427,-113.5338,30.5053,11277.6,False,231.14,125.67,0.0,,12024.36,6401,False,0,2026-07-23 09:04:03.321935
758384,PAL501  ,Philippines,1784797204.0,1784797206,111.6566,6.0775,10972.8,False,238.77,229.89,-0.33,,11704.32,,False,0,2026-07-23 09:04:03.321935
46c9a1,AEZ2386 ,Greece,1784797434.0,1784797434,9.7965,40.2253,8191.5,False,217.0,37.2,6.18,,8686.8,,False,0,2026-07-23 09:04:03.321935
3c670b,DLH521  ,Germany,1784797435.0,1784797435,-74.9417,43.3201,11887.2,False,288.59,66.13,0.0,,12161.52,3252,False,0,2026-07-23 09:04:03.321935
3c670a,DLH436  ,Germany,1784797435.0,1784797435,6.5925,50.6678,10972.8,False,246.46,288.25,0.0,,11277.6,6653,False,0,2026-07-23 09:04:03.321935
3c670e,DLH505  ,Germany,1784797435.0,1784797435,-7.9174,39.5,12192.0,False,279.62,39.4,0.0,,12870.18,6222,False,0,2026-07-23 09:04:03.321935
a63a63,N500EQ  ,United States,1784797434.0,1784797434,-103.8327,37.8379,4480.56,False,113.07,161.98,0.33,,4762.5,,False,0,2026-07-23 09:04:03.321935
4008ae,BAW385  ,United Kingdom,1784797434.0,1784797434,4.4948,50.9045,,True,3.6,14.06,,,,,False,0,2026-07-23 09:04:03.321935
4008b5,BAW786  ,United Kingdom,1784797435.0,1784797435,12.2171,57.5937,510.54,False,77.99,26.23,-4.88,,563.88,1475,False,0,2026-07-23 09:04:03.321935
4cc330,ICE31R  ,Iceland,1784797434.0,1784797434,-21.9483,64.1866,419.1,False,50.03,175.87,-2.93,,434.34,,False,0,2026-07-23 09:04:03.321935
48ca62,SPTUT   ,Poland,1784797307.0,1784797433,22.3113,50.1256,1074.42,False,52.56,273.37,0.0,,,,False,0,2026-07-23 09:04:03.321935
c046ed,CGAWI   ,Canada,1784797434.0,1784797435,10.1919,58.7442,2750.82,False,86.55,3.07,0.0,,2842.26,0202,False,0,2026-07-23 09:04:03.321935
4008b3,BAW988G ,United Kingdom,1784797435.0,1784797435,9.1794,52.4199,11475.72,False,224.18,83.54,-4.55,,11704.32,5666,False,0,2026-07-23 09:04:03.321935
4008b1,BAW7YT  ,United Kingdom,1784797434.0,1784797435,1.3501,46.0417,10668.0,False,236.77,178.13,-0.33,,11140.44,2040,False,0,2026-07-23 09:04:03.321935
40808c,VIR226  ,United Kingdom,1784797353.0,1784797353,-3.3808,55.9452,,True,12.86,59.06,,,,1420,False,0,2026-07-23 09:04:03.321935
aa4440,UAL852  ,United States,1784797433.0,1784797434,139.1253,34.049,9448.8,False,268.12,59.06,0.0,,10165.08,2616,False,0,2026-07-23 09:04:03.321935
3ffbe3,DMEUP   ,Germany,1784797435.0,1784797435,7.9182,53.7622,480.06,False,54.69,131.19,1.63,,563.88,7000,False,0,2026-07-23 09:04:03.321935
885281,THA673  ,Thailand,1784797435.0,1784797435,134.5481,34.1128,6103.62,False,223.25,234.66,13.33,,6416.04,,False,0,2026-07-23 09:04:03.321935
c046f7,WJA568  ,Canada,1784797434.0,1784797434,-93.4973,49.355,10668.0,False,261.27,104.36,0.0,,10980.42,,False,0,2026-07-23 09:04:03.321935
4951cc,TAP40GV ,Portugal,1784797434.0,1784797435,-6.2493,40.8659,10370.82,False,251.57,53.48,0.0,,10934.7,4726,False,0,2026-07-23 09:04:03.321935
a3b90e,UPS974  ,United States,1784797435.0,1784797435,-95.3339,41.1487,11590.02,False,215.5,290.25,0.0,,12283.44,7523,False,0,2026-07-23 09:04:03.321935
868710,ANA258  ,Japan,1784797434.0,1784797434,139.9118,35.7822,1935.48,False,94.52,288.73,-2.28,,2019.3,2205,False,0,2026-07-23 09:04:03.321935
80174a,IGO438V ,India,1784797434.0,1784797434,76.3859,28.6378,2247.9,False,109.37,48.81,-10.08,,2225.04,,False,0,2026-07-23 09:04:03.321935
